name;static_instructions;dynamic_instructions
extr_mpvsubsd_ass.c_is_whitespace_only.c;16;16
extr_labenginecoderenderergl1tr_cmds.c_R_SetColorMode.c;23;23
extr_linuxdriversataahci.c_ahci_update_initial_lpm_policy.c;4;4
extr_FFmpeglibavcodechevc_refs.c_init_slice_rpl.c;9;9
extr_php-srcextmbstringlibmbflfiltersmbfilter_hz.c_mbfl_filt_ident_hz.c;12;12
extr_linuxdriversnetwirelessrealtekrtl8192cucorertw_ieee80211.c_rtw_get_rateset_len.c;9;84
extr_netdatalibnetdatastatistical..inlined.h_str2ul.c;6;6
extr_linuxdriversgpudrmamdamdgpuamdgpu_kms.c_amdgpu_firmware_info.c;7;7
extr_linuxdriversnetethernetibmeheaehea_main.c_ehea_get_port.c;8;8
extr_hashcatsrcmodulesmodule_13743.c_module_init.c;93;93
extr_FFmpeglibavformatapetag.c_string_is_ascii.c;9;9
extr_linuxarchpowerpcplatformscellspufsswitch.c_init_priv2.c;7;7
extr_linuxdriversgpudrmamdamdgpusdma_v3_0.c_sdma_v3_0_set_ring_funcs.c;9;9
extr_linuxarchumkernelirq.c_get_irq_entry_by_fd.c;5;5
extr_netdatacollectorsapps.plugin....libnetdatainlined.h_str2uint64_t.c;6;6
extr_reactosdllcplsysdmsmbios.c_TrimNonPrintable.c;13;13
extr_linuxdriversuwballocator.c_uwb_rsv_fill_row_alloc.c;12;12
extr_reactosdllopenglmesatriangle.c_gl_set_triangle_function.c;8;8
extr_linuxsoundpcitridenttrident_main.c_snd_trident_allocate_synth_channel.c;22;36
extr_linuxdriversnetethernetmellanoxmlxswpci.c_mlxsw_pci_cq_pre_init.c;5;5
extr_linuxdriversfpgazynq-fpga.c_zynq_fpga_has_sync.c;12;448
extr_netdatacollectorstc.plugin....daemon..libnetdatainlined.h_str2ull.c;6;6
extr_reactosdllwin32comctl32listbox.c_LISTBOX_GetItemFromPoint.c;21;21
extr_labenginecoderenderergl1tr_image.c_R_BlendOverTexture.c;32;5114
extr_linuxsoundppcburgundy.c_snd_pmac_burgundy_info_switch_w.c;11;11
extr_redissrcsds.c_sdsull2str.c;26;48
extr_FFmpeglibswscalergb2rgb_template.c_rgb16to32_c.c;34;3312
extr_linuxdriversinputjoystickmagellan.c_magellan_crunch_nibbles.c;12;12
extr_linuxsoundpcictxfictatc.c_atc_get_pitch.c;25;311
extr_linuxdriversnetethernethisiliconhns3hns3pfhclge_main.c_hclge_get_rx_priv_buff_alloced.c;9;9
extr_netdatadaemon..libnetdatainlined.h_str2uint32_t.c;6;6
extr_linuxdriversnetfddiskfpsmt.c_smt_clear_old_una_dna.c;8;8
extr_FFmpeglibavcodecexr.c_unpack_3.c;17;89
extr_hashcatsrcmodulesmodule_05800.c_module_init.c;88;88
extr_linuxnetwirelessutil.c_ieee80211_chandef_to_operating_class.c;27;27
extr_FFmpeglibavcodectwinvq.c_linear_perm.c;20;2562
extr_linuxdriversmediaplatformm2m-deinterlace.c_find_format.c;15;15
extr_linuxdriversdmahsu..dmaengine.h_dma_cookie_assign.c;9;9
extr_linuxdriversscsibfabfa_hw_ct.c_bfa_hwct_msix_queue_install.c;24;30
extr_linuxfsdlmlock.c_receive_flags_reply.c;7;7
extr_FFmpeglibavcodecdcadsp.c_decor_c.c;13;2301
extr_linuxsoundpciasihpihpicmn.c_hpi_cmn_control_cache_sync_to_msg_single.c;5;5
extr_netdatalibnetdatadictionary..inlined.h_strncpyz.c;12;2046
extr_FFmpeglibavfiltervf_fillborders.c_fixed_borders16.c;18;18
extr_radare2librcorepanels.c_handle_tab_prev.c;6;6
extr_linuxdriversinputmousealps.c_alps_get_mt_count.c;9;9
extr_linuxdriversclkqcomcommon.c_qcom_find_freq_floor.c;9;9
extr_micropythonportsstm32usbhostClassHIDSrcusbh_hid.c_fifo_read.c;5;5
extr_linuxdriversclksunxiclk-sun4i-tcon-ch1.c_tcon_ch1_calc_divider.c;53;698
extr_opensslcryptoececp_nistp521.c_flip_endian.c;13;2047
extr_linuxarchpowerpcbootelf_util.c_parse_elf64.c;7;7
extr_opensslcryptobnbn_exp.c_MOD_EXP_CTIME_COPY_TO_PREBUF.c;20;20
extr_labenginecodebspcmap_q2.c_MarkVisibleBrushSides.c;9;9
extr_linuxdriversnetethernetqlogicqedqed_hw.c_qed_ptt_invalidate.c;5;5
extr_linuxdriversscsibfabfa_ioc_ct.c_bfa_ioc_set_ctx_hwif.c;27;27
extr_linuxdriversnetwirelessmarvellmwl8k.c_freq_to_idx.c;11;11
extr_linuxfsnfsblocklayoutblocklayout.c_verify_extent.c;14;14
extr_linuxdriversinfinibandhwqibqib_init.c_qib_enable_wc.c;3;3
extr_kittykittyscreen.c_screen_backtab.c;11;11
extr_raspberry-pi-osexerciseslesson023rssrcprintf.c_ui2a.c;52;83
extr_linuxmmmemory_hotplug.c_reset_node_present_pages.c;7;7
extr_mimikatzmodulessqlite3_omit.c_unixModeBit.c;7;7
extr_emscriptensystemliblibcmuslsrcmath__polevll.c___polevll.c;11;1535
extr_nginxsrchttpngx_http_variables.c_ngx_http_variable_request_body_file.c;16;16
extr_FFmpeglibavcodecwmalosslessdec.c_revert_inter_ch_decorr.c;3;3
extr_goaccesssrcgdashboard.c_set_max_values.c;9;9
extr_tmuxgrid.c_grid_store_cell.c;19;19
extr_linuxnetsmcaf_smc.c_smc_copy_sock_settings.c;16;16
extr_linuxdriversmediai2cov2640.c_ov2640_get_selection.c;6;6
extr_linuxdriversnetethernetbrocadebnabfa_ioc.c_bfa_ioc_fwver_md5_check.c;9;9
extr_h2olibcommonstring.c_h2o_strtosize.c;12;12
extr_linuxdriversnetethernetatherosatl1catl1c_main.c_atl1c_set_mac_type.c;5;5
extr_reactosdllwin32winemp3.acmmpegl3.c_MPEG3_GetFormatIndex.c;7;7
extr_SoftEtherVPNsrcCedarHub.c_CheckMaxLoggedPacketsPerMinute.c;12;12
extr_raspberry-pi-ossrclesson06srcprintf.c_ui2a.c;52;83
extr_php-srcZendzend_bitset.h_zend_bitset_empty.c;10;10
extr_FFmpeglibswscalergb2rgb.c_rgb12tobgr12.c;18;1784
extr_linuxdriversstagingrtl8188eucorertw_mlme.c_rtw_generate_random_ibss.c;16;16
extr_emscriptentestslzmalzmaLzmaEnc.c_LzmaEncProps_Normalize.c;51;51
extr_linuxdriversthermalintel_pch_thermal.c_pch_get_trip_type.c;10;10
extr_darwin-xnutoolstestsaffinitysets.c_writer_fn.c;9;1281
extr_FFmpeglibavutilframe.c_calc_cropping_offsets.c;34;34
extr_linuxdriversnetethernetqlogicqedqed_dev.c_qed_init_wfq_default_param.c;7;7
extr_linuxarchpowerpckernelpci-common.c_fixup_hide_host_resource_fsl.c;8;8
extr_linuxdriversplatformx86dell-smbios-base.c_dell_smbios_find_token.c;6;6
extr_linuxdriverssocfslqeqe.c_qe_put_snum.c;11;11
extr_nginxsrchttpmodulesngx_http_gzip_filter_module.c_ngx_http_gzip_filter_init.c;10;10
extr_linuxdriversgpudrmamdamdgpuci_dpm.c_ci_get_lowest_enabled_level.c;6;6
extr_reactoswin32ssgdidibdib.c_DIB_DoRop.c;52;299
extr_libuvtestrunner.c_fmt.c;63;169
extr_linuxdriversnetethernetmellanoxmlxswspectrum_dcb.c_mlxsw_sp_ets_has_pg.c;10;10
extr_radare2librhashmd5.c_Encode.c;21;1094
extr_FFmpeglibavfilterasrc_sinc.c_bessel_I_0.c;18;28
extr_rufussrclibcdioudfudf_fs.c_udf_checktag.c;5;5
extr_h2odepshiredisdict.c_dictGenHashFunction.c;11;1791
extr_darwin-xnubsdkernkpi_mbuf.c_mbuf_get_timestamp.c;9;9
extr_linuxtoolsobjtoolcheck.c_has_modified_stack_frame.c;6;6
extr_linuxdriversgpudrmamdamdgpudce_v11_0.c_dce_v11_0_set_irq_funcs.c;14;14
extr_php-srcextxmlrpclibxmlrpcqueue.c_Q_Next.c;11;11
extr_FFmpeglibavresampledither.c_dither_highpass_filter.c;14;2536
extr_linuxdriversatmiphase.c_cellrate_to_float.c;27;65
extr_linuxdriversmediaplatformdavincidm355_ccdc.c_ccdc_set_pixel_format.c;13;13
extr_linuxdriversmediav4l2-corev4l2-async.c_v4l2_async_notifier_find_v4l2_dev.c;6;6
extr_reactosdll3rdpartydxtntxc_compress_dxtn.c_writedxt5encodedalphablock.c;64;64
extr_FFmpeglibavcodeclibopenjpegdec.c_libopenjpeg_copy_to_packed8.c;6;6
extr_linuxdriversmessagefusionmptfc.c_mptfc_generate_rport_ids.c;10;10
extr_reactosdriversbusacpiacpicatablestbprint.c_AcpiTbChecksum.c;9;1281
extr_linuxdriversdmastm32-mdma.c_stm32_mdma_set_bus.c;13;13
extr_linuxdriverscryptocaviumzipzip_crypto.c_zip_static_init_zip_ops.c;22;22
extr_jqsrcjq_test.c_skipline.c;6;6
extr_linuxdriversusbmonmon_bin.c_mon_buff_area_free.c;11;11
extr_netdatacollectorsapps.plugin....libnetdatainlined.h_str2uint32_t.c;6;6
extr_mpvplayercommand.c_find_track_by_demuxer_id.c;8;8
extr_php-srcextgdlibgdgd_gif_out.c_BumpPixel.c;6;6
extr_linuxdriversinfinibandhwocrdmaocrdma_hw.c_ocrdma_get_create_qp_rsp.c;39;39
extr_linuxdriversidetx4939ide.c_tx4939ide_set_dma_mode.c;19;19
extr_linuxdriversstagingrtl8188eucorertw_mlme.c_rtw_restruct_wmm_ie.c;14;16
extr_hashcatdepsLZMA-SDKCLzmaEnc.c_LzmaEnc_InitPriceTables.c;17;17
extr_labenginecodeqcommonnet_ip.c_Sys_IsLANAddress.c;34;34
extr_stbtestsprereleasestb_lib.h_stb_strrchr2.c;11;590
extr_obs-studiopluginsobs-outputslibrtmpamf.c_AMF3ReadInteger.c;13;13
extr_mongooseexamplesapi_serversqlite3.c_pager_cksum.c;5;5
extr_nodemcu-firmwareapplibcc_string.c_c_strlcpy.c;27;4355
extr_linuxdriversstagingrtl8188eucorertw_ieee80211.c_rtw_is_cckrates_included.c;17;280
extr_micropythonportsstm32usbhostClassAUDIOSrcusbh_audio.c_ParseCSDescriptors.c;6;6
extr_linuxdriversstagingcomedidriversni_labpc_common.c_labpc_set_ai_scan_period.c;4;4
extr_reactosdriversfilesystemsbtrfscompress.c_lzo_copyback.c;11;11
extr_hashcatsrcmodulesmodule_12001.c_module_init.c;89;89
extr_linuxfsnfsdnfs4acl.c_low_mode_from_nfs4.c;25;25
extr_reactosdllwin32printuiprintui.c_get_next_wstr.c;7;7
extr_linuxlibkstrtox.c_kstrtobool.c;20;20
extr_linuxdriversmediai2cov6650.c_ov6650_g_mbus_config.c;13;13
extr_darwin-xnubsdkerntty_compat.c_ttcompatspeedtab.c;9;9
extr_linuxsoundsocsoc-topology.c_set_dai_flags.c;10;10
extr_linuxarchsparckernelds.c_ds_reset.c;8;8
extr_php-srcextffiffi.c_zend_ffi_expr_bw_not.c;14;14
extr_nginxsrchttpmodulesngx_http_headers_filter_module.c_ngx_http_headers_filter_init.c;10;10
extr_scrcpyappsrcstr_util.c_xstrncpy.c;17;2043
extr_netdatacollectorsnfacct.plugin....libnetdatainlined.h_str2uint32_t.c;6;6
extr_linuxdriversdmadw..dmaengine.h_dma_cookie_assign.c;9;9
extr_linuxarchs390kvminterrupt.c_kvm_set_routing_entry.c;5;5
extr_opensslcryptoasn1a_int.c_twos_complement.c;13;2555
extr_obs-studiodepslibfflibffff-demuxer.c_set_clock_sync_type.c;16;16
extr_linuxdriversmediapcisaa7164saa7164-cards.c_saa7164_i2caddr_to_reglen.c;14;14
extr_netdatalibnetdatadictionary..inlined.h_str2ull.c;6;6
extr_linuxdriversmediaplatformrcar_jpu.c_put_htbl.c;26;3520
extr_linuxdriversgpudrmradeonci_dpm.c_ci_get_dependency_volt_by_clk.c;14;14
extr_raspberry-pi-osexerciseslesson032avenitosrcprintf.c_ui2a.c;52;83
extr_gitapply.c_set_default_whitespace_mode.c;4;4
extr_darwin-xnuosfmkarm64cpu.c_cpu_data_init.c;38;38
extr_linuxdriversgpudrmmsmdsiplldsi_pll_14nm.c_dsi_pll_14nm_input_init.c;23;23
extr_hashcatsrcmodulesmodule_09810.c_module_init.c;93;93
extr_libgit2srcdiff_driver.c_git_diff_driver_update_options.c;8;8
extr_linuxtoolslibstring.c_strtobool.c;20;20
extr_linuxdriversvideofbdevsisinit301.c_SiS_GetCRT2Ptr.c;48;48
extr_linuxdriversmediaplatformdavincivpbe_display.c_vpbe_try_format.c;61;61
extr_netdatalibnetdataadaptive_resortable_list..inlined.h_str2ull.c;6;6
extr_skynetlualib-srclua-crypt.c_Hash.c;47;3605
extr_darwin-xnubsdkernkpi_mbuf.c_mbuf_get_timestamp_requested.c;7;7
extr_micropythonportsteensymain.c_ultoa.c;34;46
extr_linuxdriversscsiBusLogic.h_blogic_addcount.c;8;8
extr_linuxdriversnetphymarvell10g.c_mv3310_update_interface.c;8;8
extr_linuxdriversnetethernetbrocadebnabna_tx_rx.c_bna_rx_dim_reconfig.c;8;8
extr_linuxdriversnetwirelessinteliwlegacycommon.c_il_set_flags_for_band.c;11;11
extr_linuxfsjffs2build.c_first_inode_chain.c;5;5
extr_linuxdriversgpudrmdrm_edid.c_drm_find_edid_extension.c;20;20
extr_linuxdriversthermalof-thermal.c_of_thermal_get_crit_temp.c;14;14
extr_SoftEtherVPNsrcCedarProto_OpenVPN.c_OvsDataReverse.c;24;1160
extr_nodemcu-firmwareappspiffsspiffs_nucleus.c_spiffs_fd_return.c;7;7
extr_mpvstreamstream_cdda.c_get_track_by_sector.c;9;9
extr_linuxdriversnetnlmon.c_nlmon_setup.c;18;18
extr_linuxnetsunrpcxdr.c_xdr_inline_pages.c;14;14
extr_netdatalibnetdatasimple_pattern..inlined.h_simple_hash.c;9;460
extr_linuxdriversstagingrtl8192ertllib_tx.c_rtllib_query_BandwidthMode.c;9;9
extr_reactosdll3rdpartylibxsltxsltutils.c_xsltSetCtxtParseOptions.c;13;13
extr_hashcatsrcmodulesmodule_06241.c_module_init.c;93;93
extr_FFmpeglibavfiltervf_idet.c_uintpow.c;8;1280
extr_linuxdriversmediaplatforms5p-mfcs5p_mfc_enc.c_find_format.c;6;6
extr_goaccesssrcutil.c_deblank.c;14;595
extr_linuxlibstring.c_strnlen.c;11;399
extr_linuxtoolstestingselftestsnetmsg_zerocopy.c_get_ip_csum.c;16;1296
extr_linuxdriversnetethernetqlogicqedqed_dev.c_qed_init_dp.c;8;8
extr_linuxdriversmediaplatformmtk-vcodecmtk_vcodec_dec.c_vidioc_enum_fmt.c;22;22
extr_hashcatsrcmodulesmodule_10410.c_module_init.c;93;93
extr_opensslcryptoececp_nistp256.c_flip_endian.c;13;2047
extr_reactosdllwin32windowscodecsconverter.c_rgb_to_palette_index.c;37;6389
extr_kittykittyscreen.c_selection_coord.c;16;16
extr_linuxdriversinfinibandcoremad.c_check_method_table.c;10;10
extr_linuxdriversclkzteclk.c_rate_to_idx.c;9;9
extr_hashcatdepsLZMA-SDKCLzFind.c_MatchFinder_ReduceOffsets.c;4;4
extr_linuxdriversusbusbipusbip_common.c_usbip_pack_ret_submit.c;7;7
extr_linuxdriversmediai2cm5molsm5mols_core.c_m5mols_enum_mbus_code.c;8;8
extr_linuxdriverscryptoinside-securesafexcel.c_safexcel_init_register_offsets.c;9;9
extr_darwin-xnuosfmkconsolevideo_console.c_vc_update_color.c;4;4
extr_obs-studiodepslzmaliblzmacommonstream_flags_decoder.c_stream_flags_decode.c;5;5
extr_FFmpeglibavcodecelbg.c_evaluate_utility_inc.c;6;6
extr_openpilotphonelibsnanovgfontstash.h_fons__blurCols.c;64;2270795
extr_linuxarchx86kvmx86.c_kvm_vcpu_check_hw_bp.c;17;55
extr_reactosdllwin32mspatchamspatcha_main.c_ReadUShort.c;9;9
extr_linuxdriversnetethernetcaviumliquidioocteon_device.c_lio_get_device_id.c;8;8
extr_linuxnetatmmpc.c_atm_mpoa_search_qos.c;5;5
extr_linuxdriversnetethernetsunniu.c_niu_ethflow_to_flowkey.c;38;38
extr_mpvsubdraw_bmp.c_get_swscale_alignment.c;27;27
extr_linuxdriversirqchipirq-mvebu-gicp.c_gicp_idx_to_spi.c;10;10
extr_linuxdriversisdnmISDNlayer2.c_InitWin.c;7;7
extr_kphp-kdbtargtarg-data.c_do_llswap.c;21;2563
extr_darwin-xnubsdkernkern_aio.c_do_munge_aiocb_user64_to_user.c;11;11
extr_linuxdriversinfinibandhwi40iwi40iw_ctrl.c_i40iw_get_fcn_id.c;7;7
extr_hashcatsrcmodulesmodule_06300.c_module_init.c;88;88
extr_netdatalibnetdatasocket..inlined.h_str2ull.c;6;6
extr_hashcatsrcmodulesmodule_13721.c_module_init.c;94;94
extr_linuxdriversnetethernetfreescalefmanfman_memac.c_set_dflts.c;9;9
extr_linuxmmnommu.c_remap_pfn_range.c;11;11
extr_linuxdriversstagingrtl8712rtl871x_mp.c_bitshift.c;6;6
extr_libsodiumsrclibsodiumcrypto_coreed25519ref10ed25519_ref10.c_sc25519_is_canonical.c;23;457
extr_anypixelfirmwarecontrollerThirdPartySPLsrcstm32f4xx_gpio.c_GPIO_StructInit.c;11;11
extr_curllibmime.c_encoder_base64_read.c;26;26
extr_linuxdriversiiolightsi1145.c_si1145_compress.c;36;66
extr_php-srcextgdlibgdgd_interpolation.c_KernelBessel_Q1.c;19;57
extr_kphp-kdbsearchsearch-import-dump.c_fname_last.c;10;461
extr_linuxarchmipskernelcpu-probe.c_cpu_set_nofpu_id.c;23;23
extr_opensslcryptoececp_nistp224.c_felem_square.c;33;33
extr_linuxdriversttyserialioc3_serial.c_ioc3_cb_post_ncs.c;9;9
extr_hashcatsrcmodulesmodule_12500.c_module_init.c;92;92
extr_netdatacollectorsplugins.d....daemon..libnetdatainlined.h_str2ull.c;6;6
extr_linuxdriversgpudrmmsmdispdpu1dpu_dbg.c_dpu_dbg_debugfs_open.c;9;9
extr_linuxdriversgpudrmqxlqxl_object.c_qxl_ttm_placement_from_domain.c;36;39
extr_linuxdriversmediai2cs5k5baf.c_s5k5baf_rescale.c;26;26
extr_linuxdriversdmaipuipu_irq.c_src2map.c;10;10
extr_linuxsoundpciaw2aw2-saa7146.c_snd_aw2_saa7146_get_limit.c;9;21
extr_redisdepsluasrclua_struct.c_getinteger.c;23;1803
extr_FFmpeglibavformatgxfenc.c_gxf_parse_mpeg_frame.c;19;2523
extr_h2olibcommonstring.c_h2o_str_at_position.c;17;1543
extr_FFmpegfftoolsffmpeg.c_ifilter_has_all_input_formats.c;12;12
extr_darwin-xnubsdnetkpi_interface.c_ifnet_set_link_status_outbw.c;14;14
extr_swayswayinputseatop_default.c_state_add_button.c;4;4
extr_labenginecodebotlibbe_aas_entity.c_AAS_NextEntity.c;4;4
extr_stbtools..stb.h_stb_bitset_subset.c;15;15
extr_linuxdriversmtdubikapi.c_ubi_do_get_device_info.c;9;9
extr_linuxdriversnetethernetmellanoxmlxswcore_acl_flex_keys.c_mlxsw_afk_picker_most_hits_get.c;10;10
extr_linuxsoundpcictxfictresource.c_get_resource.c;24;3984
extr_linuxdriversvideofbdevuvesafb.c_uvesafb_setup_var.c;42;42
extr_toxcoreauto_tests..toxcoreDHT.c_to_net_family.c;8;8
extr_hashcatsrcmodulesmodule_12100.c_module_init.c;90;90
extr_linuxdriversscsiqla4xxxql4_init.c_qla4xxx_init_response_q_entries.c;8;8
extr_linuxdriversmediadvb-frontendsstv0299.c_stv0299_get_tune_settings.c;18;18
extr_FFmpeglibavfilteryadif_common.c_checkstride.c;11;11
extr_linuxsoundmipshal2.c_hal2_gain_info.c;11;11
extr_radare2shlrgrubkernmisc.c_grub_strrchr.c;8;398
extr_obs-studiolibobsgraphicsmatrix4.c_matrix4_from_matrix3.c;4;4
extr_linuxdriversdmastm32-dma.c_stm32_dma_set_fifo_config.c;18;18
extr_reactosdllwin32dbghelpstorage.c_hash_table_hash.c;20;663
extr_FFmpeglibavfilteraf_anequalizer.c_chebyshev2_fo_section.c;93;93
extr_linuxnetdecnetdn_neigh.c_dn_find_slot.c;24;3017
extr_disquesrcmemtest.c_memtest_non_destructive_swap.c;11;133
extr_linuxarchpowerpcplatformspowermacfeature.c_macio_find.c;15;17
extr_linuxdriversnetusbcdc-phonet.c_usbpn_setup.c;23;23
extr_linuxdriversmediapcibt8xxbttv-driver.c_bttv_cropcap.c;8;8
extr_linuxdriversideide-cd_ioctl.c_ide_cd_get_toc_entry.c;6;6
extr_linuxarchm68kemunfblock.c_nfhd_getgeo.c;11;11
extr_linuxdriversdmaimx-sdma.c_sdma_add_scripts.c;10;10
extr_linuxdriversmediaplatformcodacoda-h264.c_rbsp_write_bit.c;13;13
extr_linuxarchx86kvmvmx.c___find_msr_index.c;10;10
extr_linuxdriversstagingrtlwifiphydmphydm_adc_sampling.c_adc_smp_init.c;20;20
extr_linuxdriversusbdwc2params.c_dwc2_set_amlogic_params.c;15;15
extr_libgit2depsregexregex_internal.h_bitset_merge.c;5;5
extr_FFmpeglibavcodecjpeg2000dwt.c_extend97_float.c;20;61
extr_reactosdllwin32crtdlldllmain.c_convert_struct_stat.c;11;11
extr_darwin-xnubsddevi386dis_tables.c_dtrace_rex_adjust.c;13;13
extr_netdatalibnetdatastorage_number..inlined.h_str2ul.c;6;6
extr_kphp-kdbtargtarg-data.c_filter_simple_text.c;17;2306
extr_linuxdriversscsincr53c8xx.c____get_dma_pool.c;5;5
extr_linuxdriversnetethernetinteliceice_main.c_ice_setup_tx_ctx.c;16;16
extr_linuxkerneluser_namespace.c_set_cred_user_ns.c;11;11
extr_linuxdriversusbhostdwc_otgdwc_otg_hcd_queue.c_find_single_uframe.c;16;16
extr_linuxdriversmediacommonb2c2flexcop-eeprom.c_calc_lrc.c;10;1282
extr_linuxfsocfs2inode.c_ocfs2_get_inode_flags.c;20;20
extr_linuxdriverspcipcieaer.c_add_error_device.c;6;6
extr_raspberry-pi-osexerciseslesson051bl4ckout31srcprintf.c_ui2a.c;52;83
extr_linuxdriversvideofbdevsisinit.c_SiS_Generic_ConvertCRData.c;126;126
extr_labenginecodebotlibbe_interface.c_Init_EA_Export.c;49;49
extr_linuxdriversinfinibandhwhfi1mad.c_filter_sc2vlt.c;5;5
extr_linuxdriversttyserialsunzilog.c_sunzilog_convert_to_zs.c;104;104
extr_FFmpeglibavcodecgif.c_is_image_translucent.c;10;10
extr_kphp-kdbtexttext-data.c_stree_lookup.c;10;12
extr_linuxdriversnetethernetchelsiocxgb4cudbg_common.c_cudbg_get_buff.c;6;6
extr_linuxarchx86eventsinteluncore_snbep.c_snbep_pcu_hw_config.c;7;7
extr_linuxdriversnetethernetamazonenaena_com.c_ena_com_ind_tbl_convert_to_device.c;19;19
extr_labthird_partymdmd5c.c_MD5_memcpy.c;9;1535
extr_linuxsoundcoreinfo.c_snd_info_get_str.c;34;1506
extr_linuxarchx86kernelapicvector.c_apic_chip_data.c;8;8
extr_tmuxcmd.c_cmd_mouse_at.c;23;23
extr_linuxarchx86kvmsvm.c_nested_svm_vmloadsave.c;7;7
extr_linuxarchpowerpcperfppc970-pmu.c_p970_get_constraint.c;37;37
extr_linuxdriversttyserialsirfsoc_uart.c_sirfsoc_uart_calc_sample_div.c;59;61
extr_linuxarchparisckerneltraps.c_printbinary.c;18;702
extr_hashcatdepsLZMA-SDKC7zStream.c_LookToRead2_CreateVTable.c;13;13
extr_linuxblockblk-core.c_blk_steal_bios.c;14;14
extr_linuxdriversnetwirelessathath9kar9003_eeprom.c_ar9300_comp_cksum.c;11;1537
extr_linuxdriversnetethernetfaradayftgmac100.c_ftgmac100_rx_packet_error.c;11;11
extr_reactosmodulesrosappsapplicationsnettsclientrdesktoprdpdr.c_get_device_index.c;9;9
extr_libgit2srcdiff_file.c_diff_file_content_binary_by_size.c;11;11
extr_linuxdriversgpudrmradeonradeon_device.c_radeon_scratch_free.c;7;7
extr_radare2librasmarchxtensagnuxtensa-modules.c_Operand_b4const_encode.c;16;16
extr_anypixelfirmwarecontrollerThirdPartySPLsrcstm32f4xx_hash.c_HASH_StructInit.c;9;9
extr_radare2libranal..includesdbtypes.h_ut32_unpack.c;12;12
extr_linuxkernelpowerqos.c_find_pm_qos_object_by_minor.c;8;8
extr_mongoosemongoose.c_mg_strcmp.c;16;16
extr_linuxdriversregulators2mps11.c_get_ramp_delay.c;16;16
extr_mpvcommonencode_lavc.c_find_mux_stream.c;9;9
extr_disquesrcdict.c_rev.c;21;98
extr_raspberry-pi-osexerciseslesson033H-4ND-Hsrcprintf.c_ui2a.c;52;83
extr_linuxdriversnetethernetmarvellmv643xx_eth.c_addr_crc.c;25;643
extr_gitwt-status.c_wt_status_check_worktree_changes.c;12;12
extr_darwin-xnubsddevdtracedtrace.c_dtrace_probekey_func.c;21;371
extr_FFmpeglibavcodecffv1dec.c_copy_fields.c;19;19
extr_linuxtoolsperfuibrowser.c_ui_browser__refresh_dimensions.c;11;11
extr_hashcatsrcmodulesmodule_10500.c_module_init.c;91;91
extr_linuxdriversusbhostxhci-mtk-sch.c_get_max_bw.c;19;19
extr_gitstrbuf.c_strbuf_trim_trailing_newline.c;4;4
extr_darknetsrcrnn_layer.c_increment_layer.c;8;8
extr_linuxdriversvideofbdevcoresvgalib.c_svga_get_caps.c;19;19
extr_linuxdriversnetieee802154ca8210.c_ca8210_hw_setup.c;32;32
extr_tenginesrchttpmodulesngx_http_image_filter_module.c_ngx_http_image_length.c;9;9
extr_linuxdriversstagingxgifbvb_setmode.c_XG21GPIODataTransfer.c;13;85
extr_kphp-kdblistslists-data.c_load_g_tree.c;9;9
extr_hashcatsrcmodulesmodule_07200.c_module_init.c;90;90
extr_FFmpeglibavcodecsanm.c_codec37_mv.c;30;229
extr_nginxsrchttpmodulesngx_http_chunked_filter_module.c_ngx_http_chunked_filter_init.c;10;10
extr_linuxdriversgpudrmamddisplaydcgpiodce120hw_factory_dce120.c_dal_hw_factory_dce120_init.c;21;21
extr_linuxdriversnetethernetibmeheaehea_phyp.c_get_order_of_qentries.c;9;51
extr_hashcatsrcmodulesmodule_00141.c_module_init.c;86;86
extr_linuxlibstring.c_strncat.c;17;1990
extr_reactossdktoolswidlwrite_msft.c_ctl2_init_segdir.c;9;9
extr_linuxdriversmediausbdvb-usb-v2mxl111sf-tuner.c_mxl111sf_tuner_get_if_frequency.c;8;8
extr_linuxdriversnetethernethisiliconhns3hns3vfhclgevf_main.c_hclgevf_get_vector_index.c;9;9
extr_linuxdriversgpudrmomapdrmdssdispc.c_dispc_calc_clock_rates.c;15;15
extr_linuxtoolsperfutilintel-pt-decoderintel-pt-pkt-decoder.c_intel_pt_get_psb.c;10;10
extr_hashcatsrcmodulesmodule_01460.c_module_init.c;86;86
extr_linuxarchx86oprofilenmi_int.c_op_x86_get_ctrl.c;28;28
extr_linuxdriversatasata_promise.h_pdc_prep_lba28.c;37;37
extr_radare2librasmpasm_x86_nz.c_opstr.c;5;5
extr_reactosdllwin32mlangmlang.c_sjis2jis.c;19;19
extr_The-Art-Of-Programming-By-Julyebookcodec4.3：完美洗牌算法.c_reverse.c;5;5
extr_linuxsoundpcikorg1212korg1212.c_snd_korg1212_control_volume_info.c;13;13
extr_stbtools..stb.h_stb_fixpath.c;9;462
extr_linuxdriversdmastm32-mdma.c_stm32_mdma_get_max_width.c;6;6
extr_linuxdriversnetwirelessathath9kmain.c_ath9k_get_stats.c;6;6
extr_FFmpeglibavcodecac3dec.c_remove_dithering.c;10;10
extr_linuxdriversscsiaic7xxxaic7770.c_ahc_aic7770_setup.c;12;12
extr_reactoswin32ssuseruser32controlslistbox.c_LISTBOX_GetSelItems.c;5;5
extr_FFmpeglibavcodeccabac_functions.h_refill.c;17;17
extr_darwin-xnupexpertgendevice_tree.c_DTInitEntryIterator.c;6;6
